0,058;0,970167;0,0373755;0,200001;0,0499999;3,06306;4,19913e-05;265;
0,059;0,255322;0,0296812;0,2;0,0499999;3,06304;4,19908e-05;265;
0,06;0,89214;0,0150043;0,200003;0,05;3,0631;4,1992e-05;263;
0,061;0,386363;0,0493546;0,2;0,0499999;3,06305;4,19908e-05;265;
0,062;0,362439;0,0424119;0,2;0,0499998;3,06303;4,19911e-05;265;
0,063;0,457066;0,0243815;0,200001;0,0499998;3,06304;4,19914e-05;265;
0,064;0,694147;0,0439561;0,200001;0,0499998;3,06305;4,19917e-05;265;
0,065;0,566456;0,0276977;0,200015;0,0499999;3,06327;4,19998e-05;265;
0,066;0,9351;0,020702;0,200001;0,0499998;3,06305;4,19917e-05;265;
0,067;0,607394;0,0235505;0,200001;0,0499999;3,06306;4,19908e-05;265;
0,068;0,385506;0,0276716;0,2;0,0499999;3,06305;4,19909e-05;265;
0,069;0,937928;0,0403099;0,20003;0,0499999;3,0635;4,20093e-05;265;
0,07;0,580899;0,0417578;0,200002;0,0499999;3,06307;4,19917e-05;265;
0,071;0,718813;0,0234046;0,2;0,0499999;3,06305;4,19908e-05;265;
0,072;0,340104;0,0319964;0,39695;0,05;6,07938;0,000328297;264;
0,073;0,931466;0,0244503;0,200001;0,0499999;3,06307;4,19914e-05;265;
0,074;0,623557;0,0368579;0,2;0,0499998;3,06304;4,1991e-05;265;
0,075;0,29558;0,0150485;0,200001;0,05;3,06306;4,19908e-05;265;
0,076;0,842455;0,0175182;0,200003;0,05;3,06309;4,1992e-05;265;
0,077;0,579643;0,0495219;0,2;0,0499999;3,06304;4,1991e-05;265;
0,078;0,437101;0,041452;0,200001;0,0499999;3,06305;4,19912e-05;265;
0,079;0,894555;0,0354735;0,200001;0,0499998;3,06305;4,19918e-05;265;
0,08;0,61478;0,0242567;0,200001;0,0499998;3,06305;4,19918e-05;265;
0,081;0,205489;0,0119094;0,207138;0,05;3,17238;4,66489e-05;263;
0,082;0,439285;0,0258255;0,2;0,0499998;3,06304;4,19911e-05;265;
0,083;0,330121;0,0382226;0,2;0,0499998;3,06303;4,19912e-05;265;
0,084;0,526419;0,0326751;0,200001;0,0499999;3,06306;4,19913e-05;265;
0,085;0,798891;0,0457228;0,200002;0,0499999;3,06307;4,19916e-05;265;
0,086;0,917261;0,0453877;0,200001;0,0499998;3,06304;4,19914e-05;265;
0,087;0,92557;0,016991;0,200003;0,05;3,06309;4,1992e-05;265;
0,088;0,979741;0,0371489;0,200001;0,0499999;3,06306;4,19912e-05;265;
0,089;0,258197;0,0113841;0,200874;0,0499999;3,07643;4,25437e-05;263;
0,09;0,690196;0,0398342;0,200001;0,0499999;3,06306;4,19913e-05;265;
0,091;0,346169;0,0420771;0,2;0,0499999;3,06304;4,19909e-05;265;
0,092;0,608813;0,0198421;0,200001;0,0499998;3,06304;4,19912e-05;265;
0,093;0,381588;0,0497584;0,200001;0,0499999;3,06305;4,1991e-05;266;
0,094;0,396376;0,0118628;0,200001;0,05;3,06306;4,19908e-05;265;
0,095;0,600393;0,0218994;0,2;0,0499999;3,06305;4,19908e-05;265;
0,096;0,680447;0,025967;0,200001;0,0499998;3,06305;4,19915e-05;265;
0,097;0,530286;0,0303546;0,682137;0,0499998;10,447;0,00166602;265;
0,098;0,973723;0,0121504;0,200002;0,0499999;3,06308;4,1992e-05;265;
0,099;0,217655;0,0313944;0,2;0,0499999;3,06304;4,19906e-05;265;
0,1;0,426052;0,0221999;0,2;0,0499999;3,06304;4,19908e-05;265;
0,101;0,99959;0,0188497;0,200002;0,0499999;3,06307;4,19919e-05;265;
0,102;0,716652;0,0411193;0,200001;0,0499998;3,06305;4,19919e-05;265;
0,103;0,324727;0,0344687;0,2;0,0499999;3,06305;4,19908e-05;265;
0,104;0,315913;0,0471895;0,200012;0,0499999;3,06323;4,19983e-05;265;
0,105;0,714397;0,0396075;0,200002;0,0499998;3,06305;4,1992e-05;265;
0,106;0,756116;0,042465;0,200001;0,0499998;3,06305;4,19914e-05;265;
0,107;0,987879;0,0391786;0,200002;0,0499998;3,06306;4,19924e-05;265;
0,108;0,290774;0,0207752;0,2;0,0499999;3,06305;4,19906e-05;265;
0,109;0,328328;0,0208661;0,2;0,0499998;3,06303;4,19912e-05;265;
0,11;0,455826;0,0479522;0,200001;0,0499999;3,06305;4,19911e-05;265;
0,111;0,885093;0,025062;0,200001;0,0499999;3,06306;4,19912e-05;265;
0,112;0,981345;0,0318891;0,200002;0,05;3,06309;4,19916e-05;265;
0,113;0,232511;0,0498742;0,2;0,0499999;3,06304;4,19906e-05;266;
0,114;0,927546;0,0346463;0,200001;0,0498937;3,05007;4,235e-05;265;
0,115;0,900357;0,015752;0,200002;0,049855;3,04534;4,24822e-05;265;
0,116;0,517018;0,0397961;0,200001;0,0497303;3,03011;4,29092e-05;265;
0,117;0,278362;0,0289045;0,2;0,0496926;3,0255;4,30392e-05;166;
0,118;0,233265;0,0444671;0,2;0,0496134;3,01587;4,33143e-05;166;
0,119;0,977105;0,0274566;0,200002;0,0495352;3,00641;4,35899e-05;166;
0,12;0,722746;0,0389712;0,200001;0,0494564;2,99683;4,38673e-05;166;
0,121;0,733494;0,0240968;0,200001;0,0493769;2,98721;4,41509e-05;166;
0,122;0,338904;0,0447995;0,2;0,0492995;2,97783;4,44285e-05;166;
0,123;0,520432;0,0150295;0,200001;0,0492245;2,9688;4,47003e-05;265;
0,124;0,572647;0,0482311;0,200001;0,0491492;2,95971;4,49747e-05;166;
0,125;0,606306;0,0270178;0,200001;0,0490745;2,95072;4,52488e-05;166;
0,126;0,243666;0,0231781;0,2;0,0490009;2,94186;4,55211e-05;166;
0,127;0,276283;0,0358038;0,2;0,0489258;2,93285;4,58014e-05;166;
0,128;0,381689;0,0435244;0,2;0,0488515;2,92396;4,60804e-05;166;
0,129;0,780923;0,029428;0,200002;0,0487806;2,91551;4,63502e-05;166;
0,13;0,934694;0,0455126;0,200002;0,0487067;2,90667;4,6632e-05;166;
0,131;0,998355;0,0486192;0,200002;0,0486356;2,8982;4,69056e-05;166;
0,132;0,825761;0,0239578;0,200002;0,0485649;2,88978;4,7179e-05;166;
0,133;0,857387;0,0341139;0,200001;0,0484958;2,88154;4,74483e-05;166;
0,134;0,664591;0,0378016;0,2;0,0484237;2,87297;4,7731e-05;166;
0,135;0,819085;0,0267027;0,200001;0,0483553;2,86486;4,80017e-05;166;
0,136;0,389964;0,0364381;0,200001;0,0482859;2,85664;4,82783e-05;166;
0,137;0,787314;0,0218109;0,200001;0,0482186;2,84869;4,85482e-05;166;
0,138;0,235097;0,0258436;0,2;0,0481504;2,84063;4,88234e-05;166;
0,139;0,737977;0,0107114;0,200002;0,0480835;2,83277;4,90971e-05;265;
0,14;0,294808;0,0149493;0,2;0,0480167;2,82488;4,93699e-05;265;
0,141;0,800783;0,0473912;0,200001;0,0479513;2,81719;4,964e-05;166;
0,142;0,738217;0,0182514;0,200002;0,0478856;2,80949;4,99139e-05;265;
0,143;0,74361;0,0163364;0,200001;0,0478193;2,80171;5,01903e-05;265;
0,144;0,369136;0,0431265;0,2;0,047754;2,79405;5,04653e-05;166;
0,145;0,684484;0,0422142;0,200002;0,04769;2,78658;5,07376e-05;166;
0,146;0,582344;0,0105159;0,200001;0,0476265;2,77916;5,10081e-05;265;
0,147;0,721322;0,0326333;0,200001;0,0475633;2,77179;5,12804e-05;166;
0,148;0,460942;0,036397;0,2;0,0475002;2,76443;5,15526e-05;166;
0,149;0,625749;0,0285103;0,2;0,0474368;2,75705;5,18288e-05;166;
0,15;0,564628;0,0373488;0,200001;0,047375;2,74988;5,20999e-05;166;
0,151;0,922993;0,022382;0,200001;0,0473132;2,74272;5,2373e-05;166;
0,152;0,832264;0,0244822;0,200002;0,0472532;2,73577;5,26401e-05;166;
0,153;0,61264;0,0142482;0,2;0,0471358;2,72218;5,31649e-05;364;
0,154;0,258208;0,0121467;0,2;0,0460519;2,59843;5,83495e-05;364;
0,155;0,485289;0,0431591;0,2;0,0470704;2,71464;5,3461e-05;166;
0,156;0,53992;0,0494139;0,200001;0,0470102;2,70771;5,37362e-05;166;
0,157;0,77428;0,0243404;0,200001;0,0469525;2,70107;5,40007e-05;166;
0,158;0,68093;0,0405836;0,200001;0,046893;2,69421;5,4275e-05;166;
0,159;0,734264;0,0492597;0,200001;0,0468339;2,68743;5,45496e-05;166;
0,16;0,623125;0,0155151;0,200001;0,0467763;2,68083;5,48191e-05;265;
0,161;0,809443;0,0202344;0,200002;0,0467182;2,67418;5,50926e-05;166;
0,162;0,226079;0,0262547;0,2;0,046661;2,66761;5,53621e-05;166;
0,163;0,952201;0,0309594;0,200003;0,0465713;2,6574;5,5792e-05;265;
0,164;0,28515;0,0221116;0,2;0,0465461;2,6545;5,59108e-05;166;
0,165;0,237863;0,0117809;0,2;0,0443125;2,40584;6,80648e-05;364;
0,166;0,753799;0,0161366;0,200002;0,0464348;2,64183;5,64501e-05;265;
0,167;0,234638;0,0429438;0,2;0,0463787;2,63543;5,67226e-05;166;
0,168;0,961792;0,0335999;0,200001;0,0463226;2,62907;5,69983e-05;166;
0,169;0,330823;0,049701;0,2;0,046268;2,62287;5,72672e-05;166;
0,17;0,553581;0,0363898;0,200001;0,0462139;2,61675;5,75365e-05;166;
0,171;0,955072;0,0156961;0,200002;0,046159;2,61054;5,78118e-05;263;
0,172;0,31267;0,0414469;0,2;0,0461056;2,60449;5,80784e-05;166;
0,173;0,811163;0,0476983;0,200002;0,0460521;2,59846;5,83501e-05;166;
0,174;0,869459;0,0316778;0,2;0,045595;2,54711;6,07241e-05;637;
0,175;0,450985;0,0144952;0,200001;0,0459445;2,58633;5,88982e-05;265;
0,176;0,887832;0,0108683;0,200002;0,0458916;2,58039;5,91706e-05;265;
0,177;0,426929;0,0357606;0,2;0,045839;2,57446;5,94413e-05;166;
0,178;0,566263;0,034243;0,2;0,0457877;2,5687;5,97083e-05;166;
0,179;0,96557;0,0108332;0,200003;0,0457351;2,56282;5,99858e-05;265;
0,18;0,368122;0,0151436;0,200001;0,045683;2,55696;6,02581e-05;265;
0,181;0,822044;0,0194474;0,200001;0,0456311;2,55117;6,05331e-05;166;
0,182;0,712134;0,0142323;0,2;0,0455404;2,54102;6,10157e-05;364;
0,183;0,356005;0,0456731;0,200001;0,045529;2,53975;6,10773e-05;166;
0,184;0,867944;0,0127913;0,200002;0,0454788;2,53418;6,13484e-05;265;
0,185;0,497608;0,0172111;0,200001;0,0454284;2,52854;6,16201e-05;265;
0,186;0,560754;0,0157279;0,200001;0,0453786;2,52301;6,18916e-05;265;
0,187;0,714469;0,0319711;0,923621;0,0499999;14,1455;0,00413564;264;
0,188;0,889734;0,0224397;0,200003;0,0452805;2,51213;6,24311e-05;166;
0,189;0,283868;0,0194179;0,2;0,0452293;2,50642;6,27122e-05;166;
0,19;0,331282;0,0112204;0,2;0,0445574;2,43251;6,65806e-05;364;
0,191;0,734118;0,0292941;0,200001;0,0451322;2,49567;6,3254e-05;166;
0,192;0,346545;0,0190855;0,2;0,0450821;2,49013;6,35352e-05;166;
0,193;0,686282;0,0352055;0,200001;0,0450343;2,48487;6,38061e-05;166;
0,194;0,85131;0,0353989;0,200001;0,0449871;2,47966;6,40743e-05;166;
0,195;0,202604;0,0336945;0,2;0,0449387;2,47432;6,43494e-05;166;
0,196;0,969195;0,0325477;0,200002;0,0448912;2,46912;6,46245e-05;166;
0,197;0,836888;0,0192902;0,200001;0,044844;2,46391;6,48963e-05;166;
0,198;0,943616;0,0120148;0,200003;0,0447971;2,45879;6,51704e-05;265;
0,199;0,408003;0,0161782;0,200001;0,0447501;2,45359;6,54422e-05;265;
0,2;0,605968;0,03133;0,779386;0,0499998;11,9364;0,00248498;264;
0,201;0,237098;0,0303544;0,2;0,0431709;2,28347;7,55554e-05;287;
0,202;0,788817;0,0214371;0,200001;0,044611;2,43838;6,62617e-05;166;
0,203;0,515959;0,0471629;0,2;0,0445645;2,43329;6,65386e-05;166;
0,204;0,997036;0,0141265;0,2;0,0444697;2,42294;6,71075e-05;364;
0,205;0,749776;0,0433212;0,200001;0,0444726;2,42326;6,70909e-05;166;
0,206;0,266503;0,0473831;0,2;0,0444283;2,41843;6,73582e-05;166;
0,207;0,500791;0,0459318;0,2;0,0443838;2,41359;6,76292e-05;166;
0,208;0,699923;0,0331316;0,200001;0,0443375;2,40857;6,79122e-05;166;
0,209;0,654332;0,0380867;0,200002;0,0442934;2,40379;6,8184e-05;166;
0,21;0,213135;0,041337;0,2;0,0442481;2,39885;6,84621e-05;166;
0,211;0,814213;0,0291634;0,200001;0,0442036;2,39404;6,87387e-05;166;
0,212;0,277381;0,0456747;0,2;0,0441607;2,38939;6,90058e-05;166;
0,213;0,591021;0,0408254;0,200001;0,044116;2,38457;6,92868e-05;166;
0,214;0,710196;0,0250357;0,200001;0,0440735;2,37996;6,95543e-05;166;
0,215;0,850639;0,016639;0,200002;0,0440291;2,37519;6,98362e-05;265;
0,216;0,412859;0,0448675;0,2;0,0439851;2,37043;7,01144e-05;166;
0,217;0,360499;0,0470125;0,2;0,0439432;2,36591;7,03824e-05;166;
0,218;0,491045;0,025919;0,200001;0,0438992;2,36118;7,06653e-05;166;
0,219;0,599739;0,0462132;0,200001;0,0438555;2,35648;7,09479e-05;166;
0,22;0,521532;0,0382975;0,200001;0,0438137;2,35199;7,12187e-05;166;
0,221;0,804782;0,0152629;0,200002;0,0437715;2,34748;7,14949e-05;265;
0,222;0,624951;0,0304382;0,819102;0,0499997;12,5446;0,00288457;265;
0,223;0,769877;0,0301278;0,2;0,0441749;2,39092;6,89173e-05;513;
0,224;0,981478;0,0154384;0,200003;0,0436448;2,33392;7,23297e-05;265;
0,225;0,703185;0,0174349;0,200002;0,043603;2,32943;7,26068e-05;265;
0,226;0,852361;0,0206434;0,200001;0,0435602;2,32486;7,28919e-05;166;
0,227;0,424643;0,0464514;0,2;0,0435189;2,32044;7,31679e-05;166;
0,228;0,80571;0,0466114;0,200002;0,0434797;2,31628;7,34335e-05;166;
0,229;0,802343;0,0346458;0,200001;0,0434389;2,31193;7,37087e-05;166;
0,23;0,836604;0,010568;0,200003;0,0433971;2,3075;7,39952e-05;265;
0,231;0,342655;0,0475448;0,2;0,0433553;2,30303;7,4278e-05;166;
0,232;0,928837;0,0243984;0,200002;0,0433157;2,29885;7,45518e-05;166;
0,233;0,97622;0,0247902;0,200001;0,0432753;2,29455;7,48301e-05;166;
0,234;0,885728;0,0195302;0,200001;0,0432358;2,29037;7,5104e-05;166;
0,235;0,671661;0,0483737;0,2;0,0431935;2,28587;7,53977e-05;166;
0,236;0,820874;0,0179807;0,200002;0,0431553;2,28185;7,56662e-05;265;
0,237;0,686447;0,0224831;0,200001;0,0431147;2,27755;7,59502e-05;166;
0,238;0,246155;0,0471899;0,2;0,0430746;2,2733;7,62331e-05;166;
0,239;0,47254;0,0152329;0,200001;0,0430357;2,2692;7,65105e-05;265;
0,24;0,40862;0,0154989;0,200001;0,0429963;2,26506;7,67908e-05;265;
0,241;0,756473;0,0185823;0,200002;0,0429584;2,26108;7,7063e-05;265;
0,242;0,997469;0,0357238;0,200001;0,0429184;2,25685;7,73502e-05;166;
0,243;0,354593;0,0408782;0,2;0,042878;2,25259;7,76415e-05;166;
0,244;0,615237;0,0333142;0,200001;0,04284;2,24862;7,79186e-05;166;
0,245;0,647402;0,0327282;0,200002;0,0428021;2,24464;7,81951e-05;166;
0,246;0,258326;0,0205573;0,2;0,042763;2,24053;7,84795e-05;166;
0,247;0,637626;0,0486052;0,2;0,0427253;2,23659;7,87571e-05;166;
0,248;0,272679;0,0444987;0,2;0,0426862;2,23249;7,90459e-05;166;
0,249;0,550973;0,0357004;0,200001;0,0426499;2,2287;7,93158e-05;166;
0,25;0,229675;0,0445462;0,2;0,0426106;2,22459;7,96081e-05;166;
0,251;0,53399;0,0119754;0,200002;0,0425729;2,22068;7,98922e-05;265;
0,252;0,394618;0,0138508;0,200001;0,0425352;2,21674;8,01749e-05;265;
0,253;0,239532;0,0282271;0,2;0,042499;2,21295;8,04482e-05;166;
0,254;0,289742;0,0482407;0,2;0,04246;2,20889;8,07438e-05;166;
0,255;0,766435;0,0436359;0,200001;0,0424221;2,20496;8,10339e-05;166;
0,256;0,523388;0,014608;0,200001;0,0423859;2,20121;8,13114e-05;265;
0,257;0,238467;0,0203618;0,2;0,0423506;2,19752;8,15814e-05;166;
0,258;0,906284;0,0429988;0,200002;0,0423111;2,19345;8,18886e-05;166;
0,259;0,430785;0,0214761;0,200001;0,0422759;2,18979;8,21598e-05;166;
0,26;0,861677;0,0302872;0,200001;0,0422104;2,18301;8,26725e-05;265;
0,261;0,278815;0,048382;0,2;0,0422018;2,18211;8,27379e-05;166;
0,262;0,458847;0,0164512;0,200001;0,0421654;2,17835;8,3025e-05;265;
0,263;0,690265;0,0252281;0,200001;0,0421282;2,17452;8,33184e-05;166;
0,264;0,963856;0,0213345;0,200002;0,0420928;2,17087;8,36014e-05;166;
0,265;0,443988;0,0291114;0,2;0,0420583;2,16729;8,38735e-05;166;
0,266;0,914392;0,049751;0,917256;0,0499998;14,0479;0,00405077;265;
0,267;0,455899;0,0161516;0,2;0,0419419;2,15531;8,48081e-05;361;
0,268;0,804324;0,0383501;0,200001;0,0419483;2,15598;8,47574e-05;166;
0,269;0,205152;0,0415507;0,2;0,0419133;2,15238;8,50392e-05;166;
0,27;0,646341;0,0447607;0,200001;0,0418786;2,14883;8,53228e-05;166;
0,271;0,783772;0,0370459;0,200001;0,0418442;2,14529;8,56039e-05;166;
0,272;0,202154;0,0348757;0,2;0,0418089;2,14167;8,58921e-05;166;
0,273;0,624983;0,0152881;0,2;0,0417286;2,13345;8,6555e-05;363;
0,274;0,286943;0,0105193;0,2;0,0380071;1,76988;0,000125768;360;
0,275;0,280624;0,0191453;0,2;0,0417029;2,13082;8,67694e-05;166;
0,276;0,925375;0,0124628;0,200002;0,0416682;2,12731;8,70609e-05;265;
0,277;0,974885;0,0144932;0,200002;0,0416332;2,12372;8,73537e-05;265;
0,278;0,300934;0,0253659;0,2;0,0415987;2,12019;8,76417e-05;166;
0,279;0,212014;0,0422037;0,2;0,0415647;2,11672;8,79285e-05;166;
0,28;0,811388;0,0161615;0,200002;0,0415302;2,11323;8,82244e-05;265;
0,281;0,910156;0,0220748;0,200002;0,0414945;2,10959;8,85278e-05;166;
0,282;0,439489;0,028336;0,200001;0,04146;2,10607;8,88211e-05;166;
0,283;0,347789;0,0359702;0,2;0,0414268;2,10271;8,91055e-05;166;
0,284;0,618637;0,0158773;0,2;0,0413511;2,09503;8,97591e-05;363;
0,285;0,572639;0,0269357;0,200001;0,0413607;2,09601;8,96768e-05;166;
0,286;0,904083;0,0405676;0,200002;0,0413252;2,09242;8,99879e-05;166;
0,287;0,98545;0,023446;0,200002;0,041291;2,08896;9,02856e-05;166;
0,288;0,762804;0,0250672;0,200001;0,0412586;2,08567;9,05691e-05;166;
0,289;0,617687;0,0114605;0,200002;0,0412251;2,08229;9,08642e-05;265;
0,29;0,981309;0,0167386;0,200002;0,041192;2,07895;9,11574e-05;265;
0,291;0,991057;0,0449652;0,200003;0,0411577;2,0755;9,14621e-05;166;
0,292;0,601509;0,0215731;0,200001;0,041125;2,07218;9,17507e-05;166;
0,293;0,745336;0,0338752;0,200001;0,0410908;2,06874;9,20564e-05;166;
0,294;0,979104;0,0190137;0,200001;0,0410584;2,06547;9,23478e-05;166;
0,295;0,330246;0,0456691;0,2;0,0410251;2,06212;9,26474e-05;166;
0,296;0,885045;0,012183;0,200002;0,0409931;2,05892;9,29386e-05;265;
0,297;0,871747;0,03609;0,200002;0,0409599;2,05559;9,32413e-05;166;
0,298;0,808982;0,0495004;0,200001;0,0409285;2,05243;9,3525e-05;166;
0,299;0,784817;0,0266491;0,200002;0,0408959;2,04917;9,38262e-05;166;
0,3;0,85196;0,0264559;0,200002;0,0408633;2,04591;9,41261e-05;166;
0,301;0,617803;0,0171659;0,200001;0,0408302;2,04259;9,44301e-05;265;
0,302;0,756524;0,0143478;0,200002;0,0407982;2,03939;9,4727e-05;265;
0,303;0,744468;0,0237004;0,200002;0,0407668;2,03625;9,50198e-05;166;
0,304;0,321377;0,0123341;0,200001;0,0406263;2,02223;9,63394e-05;263;
0,305;0,57778;0,022083;0,2;0,040702;2,02977;9,56242e-05;166;
0,306;0,864332;0,0104119;0,200002;0,0406697;2,02656;9,59305e-05;265;
0,307;0,526906;0,0267055;0,200001;0,0406374;2,02334;9,62348e-05;166;
0,308;0,713962;0,0456641;0,2;0,040607;2,02031;9,6522e-05;166;
0,309;0,971284;0,0353866;0,200003;0,0405741;2,01706;9,68388e-05;166;
0,31;0,349973;0,0479631;0,2;0,0405425;2,01389;9,71375e-05;166;
0,311;0,580506;0,0310571;0,746456;0,0499997;11,4321;0,00218313;264;
0,312;0,958383;0,0499675;0,958778;0,05;14,6839;0,00462608;265;
0,313;0,473212;0,0214091;0,200001;0,0404488;2,00459;9,80421e-05;166;
0,314;0,552564;0,0294462;0,2;0,0404173;2,00147;9,83475e-05;166;
0,315;0,615216;0,0234374;0,200001;0,0403863;1,99841;9,86497e-05;166;
0,316;0,660086;0,0167537;0,200001;0,0403544;1,99526;9,89626e-05;265;
0,317;0,284625;0,0385365;0,2;0,0403223;1,99208;9,92766e-05;166;
0,318;0,493465;0,0220025;0,200001;0,0402931;1,9892;9,9566e-05;166;
0,319;0,925706;0,0133868;0,200003;0,0402615;1,9861;9,98812e-05;265;
0,32;0,955853;0,0226649;0,200002;0,0402317;1,98315;0,000100176;166;
0,321;0,95604;0,0118379;0,200003;0,0401999;1,98003;0,000100495;265;
0,322;0,58235;0,0218024;0,2;0,040169;1,97695;0,000100802;166;
0,323;0,267086;0,0399107;0,2;0,0401393;1,97404;0,000101099;166;
0,324;0,884453;0,0495037;0,200001;0,0401074;1,97091;0,000101423;166;
0,325;0,603004;0,0265919;0,2;0,0400766;1,96788;0,000101734;166;
0,326;0,436151;0,0273825;0,2;0,0400474;1,96501;0,000102032;166;
0,327;0,53551;0,0118668;0,200002;0,040017;1,96203;0,000102344;265;
0,328;0,554181;0,0264554;0,200001;0,0399861;1,959;0,00010266;166;
0,329;0,467299;0,0250256;0,2;0,0399556;1,95601;0,000102972;166;
0,33;0,519643;0,0292964;0,2;0,0399258;1,95309;0,00010328;166;
0,331;0,708896;0,0442567;0,200001;0,0398964;1,95022;0,000103585;166;
0,332;0,781147;0,0310234;0,2;0,0441702;2,39042;6,89461e-05;513;
0,333;0,429871;0,0434377;0,200001;0,0398367;1,94438;0,000104208;166;
0,334;0,448966;0,0110267;0,2;0,0391398;1,87694;0,000111829;364;
0,335;0,826813;0,0421971;0,200002;0,039777;1,93857;0,000104837;166;
0,336;0,298241;0,0117793;0,2;0,0378364;1,75402;0,000128053;364;
0,337;0,577089;0,0229799;0,200001;0,0397166;1,93269;0,000105475;166;
0,338;0,925985;0,0144089;0,200003;0,0396876;1,92988;0,000105786;265;
0,339;0,719669;0,0131805;0,200002;0,039658;1,927;0,0001061;263;
